ID,city,county_name,state_id
1840003981,Harper Woods,Wayne,MI
1840004658,Johnson City,Broome,NY
1840008735,Jackson,Cape Girardeau,MO
1840003946,Traverse City,Grand Traverse,MI
1840004305,Northview,Kent,MI
1840013089,Dentsville,Richland,SC
1840014631,Laurinburg,Scotland,NC
1840015946,Thibodaux,Lafourche,LA
1840001198,Franklin Park,Allegheny,PA
1840011693,Bradley,Kankakee,IL
1840002437,Berkley,Oakland,MI
1840002444,Hazel Park,Oakland,MI
1840000375,Gloversville,Fulton,NY
1840004386,Kenmore,Erie,NY
1840007307,Beech Grove,Marion,IN
1840004397,Depew,Erie,NY
1840018704,Spring Creek,Elko,NV
1840020628,Eloy,Pinal,AZ
1840020359,Pacific Grove,Monterey,CA
1840015931,Youngsville,Lafayette,LA
1840007546,Andover,Butler,KS
1840037546,Elk Plain,Pierce,WA
1840017850,Southern Pines,Moore,NC
1840003786,Vandalia,Montgomery,OH
1840013558,Piney Green,Onslow,NC
1840000944,Phillipsburg,Warren,NJ
1840004381,Tonawanda,Erie,NY
1840073902,Camp Pendleton South,San Diego,CA
1840005243,North New Hyde Park,Nassau,NY
1840014696,Clarksdale,Coahoma,MS
1840005074,Greenlawn,Suffolk,NY
1840006600,Bemidji,Beltrami,MN
1840015957,Longwood,Seminole,FL
1840014433,Henderson,Vance,NC
1840016002,West Park,Broward,FL
1840010522,Worthington,Franklin,OH
1840020462,Hereford,Deaf Smith,TX
1840006045,Front Royal,Warren,VA
1840012880,Swansea,St. Clair,IL
1840018796,Dayton,Lyon,NV
1840014815,Riverdale,Clayton,GA
1840005276,South Farmingdale,Nassau,NY
1840029579,Halawa,Honolulu,HI
1840001137,Greensburg,Westmoreland,PA
1840022205,West University Place,Harris,TX
1840003636,Highland Park,Middlesex,NJ
1840016785,Williamstown,Gloucester,NJ
1840019489,Tanque Verde,Pima,AZ
1840020689,Mineral Wells,Palo Pinto,TX
1840013268,Glasgow,Barren,KY
1840009200,Sterling,Whiteside,IL
1840003549,Fairview,Bergen,NJ
1840019149,California City,Kern,CA
1840003633,Metuchen,Middlesex,NJ
1840008711,Lebanon,Laclede,MO
1840014561,Hendersonville,Henderson,NC
1840019028,Boulder City,Clark,NV
1840001656,Great Bend,Barton,KS
1840007068,Grimes,Polk,IA
1840024498,Broadlands,Loudoun,VA
1840006391,Highland Springs,Henrico,VA
1840074401,Sierra Vista Southeast,Cochise,AZ
1840003036,Whitefish Bay,Milwaukee,WI
1840000896,Ramsey,Bergen,NJ
1840015111,Oldsmar,Pinellas,FL
1840033232,Bradley Gardens,Somerset,NJ
1840013492,Gantt,Greenville,SC
1840006390,Glen Allen,Henrico,VA
1840019751,Ferndale,Whatcom,WA
1840013875,Brunswick,Glynn,GA
1840013788,Alexander City,Tallapoosa,AL
1840015956,Wildwood,Sumter,FL
1840003038,Greendale,Milwaukee,WI
1840037894,Lake Stickney,Snohomish,WA
1840019458,Deming,Luna,NM
1840004822,Fort Payne,DeKalb,AL
1840019487,Vail,Pima,AZ
1840013886,Gulf Shores,Baldwin,AL
1840014254,Ladson,Berkeley,SC
1840005847,White Oak,Montgomery,MD
1840014823,Chelsea,Shelby,AL
1840003068,Owosso,Shiawassee,MI
1840010115,Antioch,Lake,IL
1840002421,Fraser,Macomb,MI
1840003800,Hammonton,Atlantic,NJ
1840006028,Great Falls,Fairfax,VA
1840018908,Salida,Stanislaus,CA
1840002904,Waunakee,Dane,WI
1840014786,Monroe,Walton,GA
1840014179,Fruitville,Sarasota,FL
1840019180,Canyon,Randall,TX
1840020323,Parlier,Fresno,CA
1840021028,Palmview,Hidalgo,TX
1840014963,Pineville,Rapides,LA
1840016353,Davidson,Mecklenburg,NC
1840038106,Salem Lakes,Kenosha,WI
1840005667,Havre de Grace,Harford,MD
1840014977,Moultrie,Colquitt,GA
1840005400,Hershey,Dauphin,PA
1840029470,Ewa Beach,Honolulu,HI
1840008654,Mount Vernon,Jefferson,IL
1840010770,Washington,Franklin,MO
1840008243,Morris,Grundy,IL
1840089354,Anderson Creek,Harnett,NC
1840019421,Rendon,Tarrant,TX
1840005509,Weigelstown,York,PA
1840002108,Chippewa Falls,Chippewa,WI
1840024061,Eggertsville,Erie,NY
1840025112,East Milton,Santa Rosa,FL
1840005454,West Freehold,Monmouth,NJ
1840019086,Dumas,Moore,TX
1840020176,Red Bluff,Tehama,CA
1840014638,Corinth,Alcorn,MS
1840018333,Key Biscayne,Miami-Dade,FL
1840005268,Jericho,Nassau,NY
1840008931,Robbinsdale,Hennepin,MN
1840013739,Greenwood,Leflore,MS
1840001337,Middlesex,Middlesex,NJ
1840009197,Scottsbluff,Scotts Bluff,NE
1840005842,Kemp Mill,Montgomery,MD
1840006756,Hutchinson,McLeod,MN
1840033408,Short Hills,Essex,NJ
1840002135,Hudson,St. Croix,WI
1840013699,Belvedere Park,DeKalb,GA
1840037617,Artondale,Pierce,WA
1840003835,Falls Church,Falls Church,VA
1840001278,Wilkinsburg,Allegheny,PA
1840007030,Hickory Hills,Cook,IL
1840073595,Bensville,Charles,MD
1840020936,Lockhart,Caldwell,TX
1840075922,Lemon Hill,Sacramento,CA
1840005831,Colesville,Montgomery,MD
1840014436,Reidsville,Rockingham,NC
1840028368,East Rancho Dominguez,Los Angeles,CA
1840014776,Clarkston,DeKalb,GA
1840011163,Lindenhurst,Lake,IL
1840013469,Belmont,Gaston,NC
1840003801,Washington Court House,Fayette,OH
1840014951,Natchez,Adams,MS
1840142108,Palmer Ranch,Sarasota,FL
1840015613,Lilburn,Gwinnett,GA
1840029084,Sunset,Miami-Dade,FL
1840010146,Chicago Ridge,Cook,IL
1840006029,Groveton,Fairfax,VA
1840005283,Ozark,Dale,AL
1840003482,Hopatcong,Sussex,NJ
1840035113,Moorestown-Lenola,Burlington,NJ
1840005455,Ardmore,Montgomery,PA
1840137108,Royal Kunia,Honolulu,HI
1840014095,Lockhart,Orange,FL
1840014261,Newport,Campbell,KY
1840031485,Lake Arbor,Prince George's,MD
1840017562,Black Forest,El Paso,CO
1840003778,Jasper,Walker,AL
1840002476,Whitewater,Walworth,WI
1840028325,North Fair Oaks,San Mateo,CA
1840007896,North Mankato,Nicollet,MN
1840019605,Buda,Hays,TX
1840011298,Midlothian,Cook,IL
1840013910,Gonzalez,Escambia,FL
1840039133,Viera West,Brevard,FL
1840002192,Lebanon,Grafton,NH
1840028390,North Auburn,Placer,CA
1840011276,Forest Park,Cook,IL
1840073845,Bellair-Meadowbrook Terrace,Clay,FL
1840014154,Thonotosassa,Hillsborough,FL
1840017825,Lamont,Kern,CA
1840010560,Chatham,Sangamon,IL
1840020259,Mill Valley,Marin,CA
1840007795,Monticello,Wright,MN
1840033344,Mercerville,Mercer,NJ
1840003543,Edgewater,Bergen,NJ
1840073931,Fort Bliss,El Paso,TX
1840013928,Yulee,Nassau,FL
1840148534,Flower Hill,Montgomery,MD
1840000599,East Cleveland,Cuyahoga,OH
1840013899,Bainbridge,Decatur,GA
1840005569,Brookside,New Castle,DE
1840020485,Hawaiian Gardens,Los Angeles,CA
1840000549,Willowick,Lake,OH
1840073699,Jefferson Valley-Yorktown,Westchester,NY
1840074254,Lakeland North,King,WA
1840029038,Gladeview,Miami-Dade,FL
1840015458,Arlington,Shelby,TN
1840029552,Waianae,Honolulu,HI
1840006228,California,St. Mary's,MD
1840021364,Frederick,Weld,CO
1840000313,Pierre,Hughes,SD
1840021997,Somerton,Yuma,AZ
1840013980,Luling,St. Charles,LA
1840019795,East Wenatchee,Douglas,WA
1840013314,Elizabethton,Carter,TN
1840028425,Federal Heights,Adams,CO
1840018050,Chaparral,Doña Ana,NM
1840020419,McFarland,Kern,CA
1840020311,Livingston,Merced,CA
1840033905,Latham,Albany,NY
1840002346,Allouez,Brown,WI
1840011184,Wauconda,Lake,IL
1840014808,Covington,Newton,GA
1840002373,Huron,Beadle,SD
1840006644,Brainerd,Crow Wing,MN
1840007894,New Ulm,Brown,MN
1630035640,Cayey,Cayey,PR
1840009267,Chesterton,Porter,IN
1840010167,Wood Dale,DuPage,IL
1840014737,College Park,Fulton,GA
1840006680,Alexandria,Douglas,MN
1840019515,Jacksonville,Cherokee,TX
1840001613,Sharonville,Hamilton,OH
1840028825,Forest City,Seminole,FL
1840003381,Dunmore,Lackawanna,PA
1840000610,Lyndhurst,Cuyahoga,OH
1840006030,Huntington,Fairfax,VA
1840021377,Sterling,Logan,CO
1840001093,Roselle Park,Union,NJ
1840007747,Fergus Falls,Otter Tail,MN
1840014188,Hobe Sound,Martin,FL
1840013429,Athens,McMinn,TN
1840005471,Willow Grove,Montgomery,PA
1840020761,Red Oak,Ellis,TX
1840003416,University Heights,Cuyahoga,OH
1840005103,St. James,Suffolk,NY
1840000452,Olean,Cattaraugus,NY
1840021023,Hidalgo,Hidalgo,TX
1840008463,Moberly,Randolph,MO
1840007317,Circleville,Pickaway,OH
1840020890,Manor,Travis,TX
1840005958,Kettering,Prince George's,MD
1840015214,Shepherdsville,Bullitt,KY
1840001659,McPherson,McPherson,KS
1840000569,Maumee,Lucas,OH
1840008255,New Franklin,Summit,OH
1840019313,Sun Lakes,Maricopa,AZ
1840015871,Waycross,Ware,GA
1840019054,Avenal,Kings,CA
1840015152,Miami Springs,Miami-Dade,FL
1840009430,Powell,Delaware,OH
1840036085,Powell,Knox,TN
1840017609,Alamo,Contra Costa,CA
1840039134,West Lealman,Pinellas,FL
1840019588,Wells Branch,Travis,TX
1840008873,Sauk Rapids,Benton,MN
1840033469,Cherry Hill Mall,Camden,NJ
1840003759,Bexley,Franklin,OH
1840029588,Waimalu,Honolulu,HI
1840041769,Kings Park West,Fairfax,VA
1840015656,Loganville,Walton,GA
1840021185,St. Helens,Columbia,OR
1840003395,Beachwood,Cuyahoga,OH
1840038312,Teays Valley,Putnam,WV
1840002903,Verona,Dane,WI
1840020695,Forest Hill,Tarrant,TX
1840009129,South Sioux City,Dakota,NE
1840007233,Bellefontaine,Logan,OH
1840033439,Westmont,Camden,NJ
1840010036,Worthington,Nobles,MN
1840019698,Beeville,Bee,TX
1840003717,Ephrata,Lancaster,PA
1840003250,Coldwater,Branch,MI
1840029092,Villas,Lee,FL
1840015008,Destin,Okaloosa,FL
1840024784,Brandermill,Chesterfield,VA
1840010231,Auburn,Placer,CA
1840010164,Warrenville,DuPage,IL
1840003031,Shorewood,Milwaukee,WI
1840007879,Marshall,Lyon,MN
1840011260,Hazel Crest,Cook,IL
1840007426,Bedford,Lawrence,IN
1840009259,Cedar Lake,Lake,IN
1840021119,Snoqualmie,King,WA
1840000499,Beacon,Dutchess,NY
1840015081,Minneola,Lake,FL
1840006020,Mount Vernon,Fairfax,VA
1840014757,Dallas,Paulding,GA
1840020222,Lone Tree,Douglas,CO
1840007212,Canton,Fulton,IL
1840015385,McMinnville,Warren,TN
1840014247,Olympia Heights,Miami-Dade,FL
1840003419,Warrensville Heights,Cuyahoga,OH
1840010214,Channahon,Will,IL
1840014594,Lakeland,Shelby,TN
1840039889,Franklin Park,Somerset,NJ
1840020658,Melissa,Collin,TX
1840033470,Echelon,Camden,NJ
1840013958,Callaway,Bay,FL
1840012877,Shiloh,St. Clair,IL
1840014734,Cayce,Lexington,SC
1840011149,Beach Park,Lake,IL
1840013121,Conway,Orange,FL
1840015445,Marion,Crittenden,AR
1840010574,Speedway,Marion,IN
1840000590,Brecksville,Cuyahoga,OH
1840021396,Santaquin,Utah,UT
1840014177,Lakewood Park,St. Lucie,FL
1840005115,Wyandanch,Suffolk,NY
1840006200,South Charleston,Kanawha,WV
1840004664,Endicott,Broome,NY
1840005978,New Carrollton,Prince George's,MD
1840000997,Indiana,Indiana,PA
1840001095,New Providence,Union,NJ
1840019198,Oak Park,Ventura,CA
1840013518,Lake Wylie,York,SC
1840001545,Marietta,Washington,OH
1840013390,Blytheville,Mississippi,AR
1840007318,Connersville,Fayette,IN
1840020225,Grass Valley,Nevada,CA
1840011333,Western Springs,Cook,IL
1840020920,Port Neches,Jefferson,TX
1840012795,Glen Carbon,Madison,IL
1840019837,Lake Forest Park,King,WA
1840003938,Sault Ste. Marie,Chippewa,MI
1840020718,Royse City,Rockwall,TX
1840011256,La Grange Park,Cook,IL
1840020767,Henderson,Rusk,TX
1840022197,Seabrook,Harris,TX
1840001727,Martinsville,Martinsville,VA
1840005573,Hockessin,New Castle,DE
1840014797,Irondale,Jefferson,AL
1840000857,Butler,Butler,PA
1840020896,Lumberton,Hardin,TX
1840020384,Glenpool,Tulsa,OK
1840003679,Eatontown,Monmouth,NJ
1840008435,Englewood,Montgomery,OH
1840042432,Jupiter Farms,Palm Beach,FL
1840041892,Bothell East,Snohomish,WA
1840013995,River Ridge,Jefferson,LA
1840002328,Plover,Portage,WI
1840008509,Marshall,Saline,MO
1840013219,Bardstown,Nelson,KY
1840020360,King City,Monterey,CA
1840006021,Newington,Fairfax,VA
1840016124,Lewisville,Forsyth,NC
1840002775,Pottsville,Schuylkill,PA
1840005070,Rocky Point,Suffolk,NY
1840013956,Atlantic Beach,Duval,FL
1840020503,Palos Verdes Estates,Los Angeles,CA
1840016219,Nolensville,Williamson,TN
1840013122,Elfers,Pasco,FL
1840013522,Forrest City,St. Francis,AR
1840020747,Kilgore,Gregg,TX
1840011259,Lincolnwood,Cook,IL
1840019367,Coolidge,Pinal,AZ
1840021737,Tehachapi,Kern,CA
1840073832,Fort Campbell North,Christian,KY
1840003668,Washington,Washington,PA
1840028318,Avocado Heights,Los Angeles,CA
1840003037,Glendale,Milwaukee,WI
1840005051,Nesconset,Suffolk,NY
1840001424,Coatesville,Chester,PA
1840015116,Palmetto,Manatee,FL
1840000756,Kingston,Luzerne,PA
1840020229,Fruita,Mesa,CO
1840008195,Lake Station,Lake,IN
1840019187,Carpinteria,Santa Barbara,CA
1840022425,Superior,Boulder,CO
1840007100,Auburn,DeKalb,IN
1840034109,Finneytown,Hamilton,OH
1840017779,Los Alamos,Los Alamos,NM
1840021321,Smithfield,Cache,UT
1840023234,Lahaina,Maui,HI
1840034100,Bridgetown,Hamilton,OH
1840021121,Woodinville,King,WA
1840020397,Las Vegas,San Miguel,NM
1840010584,Clayton,Montgomery,OH
1840029522,Maili,Honolulu,HI
1840019474,Andrews,Andrews,TX
1840003812,Blue Ash,Hamilton,OH
1840041400,McCalla,Jefferson,AL
1840034325,Monfort Heights,Hamilton,OH
1840009447,Lincoln,Logan,IL
1840019924,La Grande,Union,OR
1840003441,Sharon,Mercer,PA
1840000898,Ridgefield Park,Bergen,NJ
1840073606,Carnot-Moon,Allegheny,PA
1840021374,Steamboat Springs,Routt,CO
1840007840,Mounds View,Ramsey,MN
1840008932,Rogers,Hennepin,MN
1840028702,Iona,Lee,FL
1840002901,Stoughton,Dane,WI
1840019423,Azle,Tarrant,TX
1840013811,Claiborne,Ouachita,LA
1840008596,Jennings,St. Louis,MO
1840003809,Loveland,Hamilton,OH
1840014190,Jensen Beach,Martin,FL
1840015795,West Monroe,Ouachita,LA
1840014770,Moody,St. Clair,AL
1840018307,North Palm Beach,Palm Beach,FL
1840035990,Soddy-Daisy,Hamilton,TN
1840007217,Dover,Tuscarawas,OH
1840013327,Harrison,Boone,AR
1840014523,Newton,Catawba,NC
1840020403,Grand Terrace,San Bernardino,CA
1840007433,Jacksonville,Calhoun,AL
1840003396,Bedford,Cuyahoga,OH
1840039445,Annapolis Neck,Anne Arundel,MD
1840059955,West Carrollton,Montgomery,OH
1840002428,Rochester,Oakland,MI
1840014418,Portland,Sumner,TN
1840041773,Lansdowne,Loudoun,VA
1840006165,Cambridge,Dorchester,MD
1840021993,Solana Beach,San Diego,CA
1840000423,North Adams,Berkshire,MA
1840035848,Parker,Greenville,SC
1630023736,Dorado,Dorado,PR
1840009771,St. Ann,St. Louis,MO
1840133409,Green Valley,Frederick,MD
1840000558,Meadville,Crawford,PA
1840020346,Miami,Ottawa,OK
1840034837,Oatfield,Clackamas,OR
1840005665,Joppatowne,Harford,MD
1840005457,Montgomeryville,Montgomery,PA
1840015950,South Daytona,Volusia,FL
1840003805,Trenton,Butler,OH
1840020261,Larkspur,Marin,CA
1840006437,Timberlake,Campbell,VA
1840018015,Bonita,San Diego,CA
1840076298,Sun Village,Los Angeles,CA
1840013964,Broussard,Lafayette,LA
1840005683,Overlea,Baltimore,MD
1840002805,Claremont,Sullivan,NH
1840005068,Ridge,Suffolk,NY
1840010004,Vadnais Heights,Ramsey,MN
1840024510,Sugarland Run,Loudoun,VA
1840014771,Pell City,St. Clair,AL
1840017797,Big Bear City,San Bernardino,CA
1840017987,Home Gardens,Riverside,CA
1840014246,Naranja,Miami-Dade,FL
1840013818,Beaufort,Beaufort,SC
1840005409,Fords,Middlesex,NJ
1840018557,Cornelius,Washington,OR
1840001848,Woodhaven,Wayne,MI
1840073689,Holiday City-Berkeley,Ocean,NJ
1840074666,Valencia West,Pima,AZ
1840011283,Richton Park,Cook,IL
1840037118,New Kingman-Butler,Mohave,AZ
1840019831,Newcastle,King,WA
1840001676,El Dorado,Butler,KS
1840020606,Levelland,Hockley,TX
1840022753,Chino Valley,Yavapai,AZ
1840016459,Weddington,Union,NC
1840000811,Bloomsburg,Columbia,PA
1840020414,Grover Beach,San Luis Obispo,CA
1840014250,Florida City,Miami-Dade,FL
1840010878,Webb City,Jasper,MO
1840024455,Urbana,Frederick,MD
1840028977,Cheval,Hillsborough,FL
1840008131,Northlake,Cook,IL
1840015596,Braselton,Jackson,GA
1840015078,Holly Hill,Volusia,FL
1840001358,Red Bank,Monmouth,NJ
1840015274,White House,Robertson,TN
1840020350,Guymon,Texas,OK
1840007381,Harrison,Hamilton,OH
1840022520,San Anselmo,Marin,CA
1840013687,Vinings,Cobb,GA
1840008366,Greenville,Darke,OH
1840000820,Fostoria,Seneca,OH
1840022233,Santa Fe,Galveston,TX
1840014812,Orangeburg,Orangeburg,SC
1840000309,Suamico,Brown,WI
1840073933,Fort Lewis,Pierce,WA
1840010008,Waconia,Carver,MN
1840000912,Oakland,Bergen,NJ
1840000618,St. Marys,Elk,PA
1840012227,Rantoul,Champaign,IL
1840000405,Oneonta,Otsego,NY
1840024541,Brock Hall,Prince George's,MD
1840001685,Eufaula,Barbour,AL
1840015075,Orange City,Volusia,FL
1840020291,Emeryville,Alameda,CA
1840018398,Cheney,Spokane,WA
1840013939,Baker,East Baton Rouge,LA
1840015023,D'Iberville,Harrison,MS
1840016975,Port Royal,Beaufort,SC
1840014723,Jefferson,Jackson,GA
1840014452,Mountain Home,Baxter,AR
1840019500,Athens,Henderson,TX
1840013929,Fernandina Beach,Nassau,FL
1840074270,Lakeland South,King,WA
1840008560,Fulton,Callaway,MO
1840006392,Lakeside,Henrico,VA
1840007428,Dardenne Prairie,St. Charles,MO
1840000546,Wickliffe,Lake,OH
1840016863,Moncks Corner,Berkeley,SC
1840006231,Lexington Park,St. Mary's,MD
1840143063,Mountain Park,Gwinnett,GA
1840013717,Grenada,Grenada,MS
1840022913,Paradise Valley,Maricopa,AZ
1840000640,Amherst,Lorain,OH
1840022993,Trophy Club,Denton,TX
1840017843,Verde Village,Yavapai,AZ
1840011317,Winnetka,Cook,IL
1840003582,Florham Park,Morris,NJ
1840000445,Dunkirk,Chautauqua,NY
1840005255,Salisbury,Nassau,NY
1840041848,Newington Forest,Fairfax,VA
1840019443,Artesia,Eddy,NM
1840014080,Goldenrod,Seminole,FL
1840011253,Justice,Cook,IL
1840021863,San Marino,Los Angeles,CA
1840005820,Smyrna,Kent,DE
1840019083,Borger,Hutchinson,TX
1840008652,Festus,Jefferson,MO
1840005036,East Islip,Suffolk,NY
1840033721,North Valley,Bernalillo,NM
1840003840,Ottawa,Franklin,KS
1840008213,Norwalk,Warren,IA
1840023049,Byram,Hinds,MS
1840029531,Nanakuli,Honolulu,HI
1840007659,Branson,Taney,MO
1840000393,Geneva,Ontario,NY
1840037882,Prairie Ridge,Pierce,WA
1840041971,Lake Tapps,Pierce,WA
1840018503,Kelso,Cowlitz,WA
1840006646,Cloquet,Carlton,MN
1840003041,Brown Deer,Milwaukee,WI
1840013515,Gaffney,Cherokee,SC
1840020367,Lindsay,Tulare,CA
1840019825,Enumclaw,King,WA
1840074828,Tamalpais-Homestead Valley,Marin,CA
1840020321,Mendota,Fresno,CA
1840003986,Melvindale,Wayne,MI
1840003004,Fort Atkinson,Jefferson,WI
1840010630,Wilmington,Clinton,OH
1840015700,Sylacauga,Talladega,AL
1840007012,Boone,Boone,IA
1840041712,Cascades,Loudoun,VA
1840073862,Lake Norman of Catawba,Iredell,NC
1840017922,Lake Los Angeles,Los Angeles,CA
1840008206,Kewanee,Henry,IL
1840009553,Fortuna,Humboldt,CA
1840134450,Georgetown,Chatham,GA
1840020806,Pecos,Reeves,TX
1840003961,Riverview,Wayne,MI
1840010689,Troy,Lincoln,MO
1840019239,Commerce,Los Angeles,CA
1840017989,Lakeland Village,Riverside,CA
1840001056,Somerville,Somerset,NJ
1840020219,Marysville,Yuba,CA
1840002720,Baraboo,Sauk,WI
1840010781,Cahokia,St. Clair,IL
1840003925,Escanaba,Delta,MI
1840008793,Neosho,Newton,MO
1840031492,Mays Chapel,Baltimore,MD
1840038103,Harrison,Calumet,WI
1840020325,Kingsburg,Fresno,CA
1840011618,Minooka,Grundy,IL
1840027929,Tucson Estates,Pima,AZ
1840015877,McComb,Pike,MS
1840007576,Herrin,Williamson,IL
1840007843,North St. Paul,Ramsey,MN
1840005242,North Merrick,Nassau,NY
1840037866,East Renton Highlands,King,WA
1840004847,Derby,New Haven,CT
1840005106,Leeds,Jefferson,AL
1840021217,Sandy,Clackamas,OR
1840003863,Poquoson,Poquoson,VA
1840013119,Doctor Phillips,Orange,FL
1840029072,Sarasota Springs,Sarasota,FL
1840026509,Robertsville,Monmouth,NJ
1840029004,Shady Hills,Pasco,FL
1840007442,Crestwood,St. Louis,MO
1840005129,Patchogue,Suffolk,NY
1840020813,Robinson,McLennan,TX
1840015488,Tega Cay,York,SC
1840029032,Cypress Lake,Lee,FL
1840022203,Tomball,Harris,TX
1840020146,Grantsville,Tooele,UT
1840015029,Lake City,Columbia,FL
1840024566,Fairfax Station,Fairfax,VA
1840021580,Scotts Valley,Santa Cruz,CA
1840015016,Moss Point,Jackson,MS
1840022204,Webster,Harris,TX
1840020966,El Campo,Wharton,TX
1840003337,Conneaut,Ashtabula,OH
1840001352,Beatrice,Gage,NE
1840002826,Port Washington,Ozaukee,WI
1840006252,Ocean Pines,Worcester,MD
1840021066,Sedro-Woolley,Skagit,WA
1840021636,Woodward,Woodward,OK
1840024324,Hamilton Square,Mercer,NJ
1840005046,Miller Place,Suffolk,NY
1840005943,Accokeek,Prince George's,MD
1840009728,Madison,Jefferson,IN
1840001151,New Kensington,Westmoreland,PA
1840008545,Effingham,Effingham,IL
1840017638,Alum Rock,Santa Clara,CA
1630023701,Río Grande,Río Grande,PR
1840001280,Jefferson Hills,Allegheny,PA
1630023717,Canóvanas,Canóvanas,PR
1630023562,Manatí,Manatí,PR
1840024785,Manchester,Chesterfield,VA
1840018680,Jerome,Jerome,ID
1840147786,Honeygo,Baltimore,MD
1840075804,El Sobrante,Riverside,CA
1840005951,Mitchellville,Prince George's,MD
1840020288,Newman,Stanislaus,CA
1840020529,Portales,Roosevelt,NM
1840003090,New Baltimore,Macomb,MI
1840014864,Minden,Webster,LA
1840006396,Wyndham,Henrico,VA
1840009271,Streator,LaSalle,IL
1840019852,Edgewood,Pierce,WA
1840014544,Lewisburg,Marshall,TN
1840019152,Choctaw,Oklahoma,OK
1840013998,Middleburg,Clay,FL
1840003558,Hasbrouck Heights,Bergen,NJ
1840013399,Archdale,Randolph,NC
1840009181,Palos Heights,Cook,IL
1630142912,Caño Martin Peña,San Juan,PR
1840002825,Cedarburg,Ozaukee,WI
1840010769,Union,Franklin,MO
1840005088,Manorville,Suffolk,NY
1840018650,Blackfoot,Bingham,ID
1840003555,Glen Rock,Bergen,NJ
1840000797,Macedonia,Summit,OH
1840002823,Grafton,Ozaukee,WI
1840013965,Gonzales,Ascension,LA
1840019168,Cottonwood,Yavapai,AZ
1840003295,Valley Falls,Providence,RI
1840007465,Centralia,Marion,IL
1840020045,Garden City,Ada,ID
1840005104,Stony Brook,Suffolk,NY
1840010887,West Plains,Howell,MO
1840021725,Weatherford,Custer,OK
1840024255,Upper Montclair,Essex,NJ
1840002374,Spearfish,Lawrence,SD
1840001700,Arkansas City,Cowley,KS
1840000900,River Edge,Bergen,NJ
1840039118,Viera East,Brevard,FL
1840019949,Gladstone,Clackamas,OR
1840010735,Washington,Daviess,IN
1840005916,Riviera Beach,Anne Arundel,MD
1840005960,Largo,Prince George's,MD
1840016006,South Miami,Miami-Dade,FL
1840024279,Martinsville,Somerset,NJ
1840002810,Somersworth,Strafford,NH
1840015409,Manchester,Coffee,TN
1840006247,Stuarts Draft,Augusta,VA
1840024565,Dranesville,Fairfax,VA
1840002948,Fenton,Genesee,MI
1840000715,Yeadon,Delaware,PA
1840029582,Hawaiian Paradise Park,Hawaii,HI
1840022752,Camp Verde,Yavapai,AZ
1840003212,Niles,Berrien,MI
1840037093,La Homa,Hidalgo,TX
1840009374,Salem,Columbiana,OH
1840015041,Crowley,Acadia,LA
1840153164,University of California-Santa Barbara,Santa Barbara,CA
1840073469,Newport East,Newport,RI
1840014489,Crossville,Cumberland,TN
1840020100,Green River,Sweetwater,WY
1840005952,Rosaryville,Prince George's,MD
1840014571,Red Bank,Hamilton,TN
1840013862,Brookhaven,Lincoln,MS
1840008461,Martinsville,Morgan,IN
1840033946,Roessleville,Albany,NY
1840003597,Guttenberg,Hudson,NJ
1840000922,Wallington,Bergen,NJ
1840014145,Gulfport,Pinellas,FL
1840013110,Destrehan,St. Charles,LA
1840142109,On Top of the World Designated Place,Marion,FL
1840019320,Rossmoor,Orange,CA
1840007797,East Bethel,Anoka,MN
1840001701,Winfield,Cowley,KS
1840004945,Tarrytown,Westchester,NY
1840005245,North Wantagh,Nassau,NY
1840135088,Oak Grove,Lexington,SC
1840020122,Evanston,Uinta,WY
1840001053,Bound Brook,Somerset,NJ
1840023462,College,Fairbanks North Star,AK
1840010681,Amelia,Clermont,OH
1840004657,Endwell,Broome,NY
1840020303,Half Moon Bay,San Mateo,CA
1840039051,Pasadena Hills,Pasco,FL
1840013120,Fairview Shores,Orange,FL
1840021868,Signal Hill,Los Angeles,CA
1840020579,Los Alamitos,Orange,CA
1840000835,Ringwood,Passaic,NJ
1840015002,Picayune,Pearl River,MS
1840002981,Platteville,Grant,WI
1840020947,Richmond,Fort Bend,TX
1840009352,Pontiac,Livingston,IL
1840033828,Gardnerville Ranchos,Douglas,NV
1840020437,Elk City,Beckham,OK
1840011284,River Forest,Cook,IL
1840008130,Markham,Cook,IL
1840028382,La Riviera,Sacramento,CA
1840005008,Elwood,Suffolk,NY
1840028614,Pike Creek Valley,New Castle,DE
1840004911,Mountain Top,Luzerne,PA
1840034830,Oak Hills,Washington,OR
1840002835,Richfield,Washington,WI
1840001132,Lower Burrell,Westmoreland,PA
1840008972,St. Peter,Nicollet,MN
1840000800,Norton,Summit,OH
1840004766,South Yarmouth,Barnstable,MA
1840015257,Somerset,Pulaski,KY
1840003411,Seven Hills,Cuyahoga,OH
1840007170,Bucyrus,Crawford,OH
1840004444,East Glenville,Schenectady,NY
1840007855,Mendota Heights,Dakota,MN
1840011320,Schiller Park,Cook,IL
1840014946,Douglas,Coffee,GA
1840145606,Santa Clara,Lane,OR
1840014321,Lawrenceburg,Anderson,KY
1840013632,Myrtle Grove,New Hanover,NC
1840008582,Eureka,St. Louis,MO
1840003075,Ionia,Ionia,MI
1840020996,Port Lavaca,Calhoun,TX
1840002408,Little Chute,Outagamie,WI
1840019822,Poulsbo,Kitsap,WA
1840008466,Franklin,Warren,OH
1840037678,Liberty Lake,Spokane,WA
